longitude,latitude,CWP_NAME,STATE_WATER_BODY_NAME
-90.885278,36.418333,"MAYNARD, CITY OF","TRIB,LEMMONS CR,MAIN DIT,FOURCHE R,BLACK R"
-97.611056,32.685722,CITY OF ALEDO WWTP,CLAR FORK TRINITY RIVER
-84.296944,43.5725,BULLOCK CREEK HIGH SCHOOL WWSL,DUNCAN BROOKS DRAIN-BULLOCK CREEK
-96.570639,43.733333,CORSON VILLAGE SANITARY DIST,SPLIT ROCK CREEK
-97.262556,28.283278,TOWN OF REFUGIO WWTP,DRY CREEK;MISSION RIVER
-91.946694,43.993556,UTICA,WHTWTR R S FK VIA CR
-106.525544,31.794774,NORTHWEST WWTP,UNNAMED ARROYO; RIO GRANDE ABOVE IN
-78.88818,43.04201,NORTH TONAWANDA (C) WWTP,NIAGARA R
-80.305,26.061389,"COOPER CITY, CITY OF - COOPER CITY WEST WWTP",ATLANTIC OCEAN
-71.494881,42.350563,MARLBOROUGH EASTERLY W W T F,HOP BROOK TO SUDBURY RIVER
-92.095,38.009,DIXON WWTF,Maries R.
-93.999814,44.18257,MANKATO WWTP,MINN R
-101.438333,45.401389,ISABEL- CITY OF,TRIBUTARY OF FIRESTEEL CREEK
-79.07142,40.381183,NEW FLORENCE MANOR STP,CONEMAUGH RIVER
-88.931583,44.325806,WEYAUWEGA WASTEWATER TREATMENT,WAUPACA R
-87.770356,41.813932,MWRDGC STICKNEY WRP,CHICAGO SANITARY AND SHIP CANAL
-88.628333,46.055278,WEST IRON COUNTY SEWER AUTHORI,IRON RIVER
-92.560806,45.115306,NEW RICHMOND WASTEWATER TREATM,WILLOW R
-116.112222,45.939444,"GRANGEVILLE, CITY OF - GRANGEVILLE WWTP",THREE MILE CREEK
-80.252008,41.292279,FREDONIA WWTP,MILL RUN IN WATERSHED 20-A
-97.4325,31.53125,CITY OF CRAWFORD WWTP,DRY BRANCH;WASP CREEK;TONK CREEK
-94.433333,43.766667,NORTHROP WWTF,ELM CR VIA JD8
-107.580926,45.568027,"HARDIN, CITY OF",BIG HORN RIVER
-84.544383,36.425078,HELENWOOD WWTP,PHILLIPS CR MI 4.1
-86.5297,33.9284,ONEONTA WWTP,MILL CREEK
-91.714694,38.273972,"BELLE WWTF, CITY OF",Dry Fk. Cr.
-83.516596,36.283392,RUTLEDGE STP,RICHLAND CR
-97.6,43.037222,LESTERVILLE,Unnamed Trib of Beaver Creek
-79.959486,38.732609,HUTTONSVILLE PSD,TYGART VALLEY RIVER/Monongahela Riv
-103.97888,46.73562,GOLVA CITY OF,Middle Little Missouri
-121.680984,38.5756,DAVIS WWTP,"Willow Slough Bypass, Conaway Ranch Toe Drain"
-92.684309,30.076598,"LAKE ARTHUR, TOWN OF",5C
-97.47452,31.14776,MORGAN'S POINT RESORT WWTF,VIA PIPELINE TO BELTON LAKE
-94.583722,38.343111,AMSTERDAM WWTF,Mulberry Cr.
-90.083722,43.16425,SPRING GREEN WWTF,WISCONSIN R LOWE
-87.875,39.333333,"MARTINSVILLE STP, CITY OF",LITTLE CK-N FRK EMBARRAS-EMBARRAS
-94.5183,36.2533,"GENTRY, CITY OF - WWTP","ASH POND,SWEPCO RSRV,LTL FLINT CR,ARKANSAS R"
-90.963333,40.021667,"CLAYTON STP, VILLAGE OF",WALNUT FORK
-78.185833,38.935389,FRONT ROYAL STP,SHENANDOAH RIVER
-96.696111,43.420556,HARRISBURG - CITY OF,NINE MILE CREEK TO ALVIN LAKE
-86.70496,34.83305,BURNWELL ROAD WWTP,DRY CREEK
-97.592889,43.227944,MENNO - CITY OF,UNNAMED TRIBUTARY TO DUNN CREEK
-91.145583,31.884139,ALCORN STATE UNIVERSITY,MAMMY JUDY BAYOU
-92.188,34.8607,GRAVEL RIDGE SID #213,"TRIB,KELLOGG CR,BAYOU METO,ARKANSAS R"
-83.779167,42.433333,NORTHFIELD TOWNSHIP WWTP,HORSESHOE LAKE DRAIN
-87.695,38.265389,OWENSVILLE MUNICIPAL WWTP,TURTLE CR VIA MONTGOMERY DITCH
-82.485146,36.281773,JONESBOROUGH STP,LT LIMESTONE CR@ 12.5 mi.
-86.411111,41.016667,KEWANNA MUNICIPAL WWTP,
-95.672722,29.928833,HARRIS COUNTY MUD NO. 196-WWTP,"HCFCDD U106-10-00, HORSEPEN CREEK"
-91.836306,33.6065,"MONTICELLO, CITY OF-WEST PLANT","TENMILE CR,SALINE RV,OUACHITA RV"
-81.542934,37.987606,BOONE-RALEIGH PSD,COAL RIVER
-81.56335,29.69638,"EAST PALATKA, CITY OF - PORT BUENA VISTA WWTF","St Johns R, WBID 2213, Class III Fresh"
-88.625472,31.642028,WAYNESBORO POTW,PATTON CREEK
-83.024694,34.197833,CITY OF BOWMAN (WPCP),FORT CRK TO DEEP CRK TRIB/BROAD RV SAV RB
-85.70462,40.26312,ALEXANDRIA WWTP,PIPE CR TO W FK WHITE RIVER
-89.721371,30.489108,PRCUA AIRPORT ROAD POTW,PEARL RIVER
-89.8738,31.5924,PRENTISS POTW,WHITE SAND CREEK
-122.377749,37.657155,UNKNOWN,PACIFIC OCEAN
-89.1891,33.3078,ACKERMAN POTW,DIRECTLY INTO YOCKANOOKANY RIVER
-81.798447,37.343723,BRADSHAW TOWN OF,"DRY FK, TUG FK, BIG SANDY RIVER"
-84.3767,38.7881,BUTLER STP,LICKING RIVER
-100.2414,47.882719,ANAMOOSE CITY OF,Upper Sheyenne
-78.04,42.6225,CASTILE (V) WWTP,WOLF CK
-101.442333,31.187639,CITY OF BIG LAKE-WWTF,UNNAMED DITCH; UNNAMED TRIBUTARY
-121.808284,36.698847,UNKNOWN,SALINAS RIVER
-80.6625,32.886111,WALTERBORO CITY OF WWTP,IRELAND CRK-ASHEPOO RV
-83.990833,42.925833,DURAND WWTP,SHIAWASSEE RIVER
-97.7375,27.6791,CITY OF DRISCOLL WWTP,PETRONILA CREEK ABOVE TIDAL
-74.641273,41.034208,SPARTA TWP STP,WALLKILL RIVER
-90.892056,45.501222,GLEN FLORA WASTEWATER TREATMEN,DEER TAIL CR VIA
-94.118333,41.496111,EARLHAM CITY OF STP,
-79.91063,39.609913,DECKERS CREEK PSD,Not Applicable
-81.430778,41.599306,CLEVELAND METORPARKS MANAKIKI,UNNAMED TRIB CHAGRIN RIVER
-97.08,31.802361,CITY OF WEST WWTP,UNNAMED TRIBUTARY; SCS RESERVOIR
-89.823333,38.291667,LENZBURG STP,UNNAMED TRIB OF DOZA CREEK
-74.614778,42.717917,SEWARD (T) STP,WEST CK
-111.135278,33.669167,ROSEVELT WWTP,THEODORE ROSSEVELT LAKE SALT RV BAS
-77.024422,40.370643,PENN TWP KINKORA STP,CORE CREEK IN WATERSHED 7-A
-100.497528,45.590472,"WAKPALA, MRI WATER PROGRAM (E)",FILT BACKWASH SLDG POND AT WAKPALA
-76.386608,41.191194,BENTON MWSA WWTP,FISHING CREEK
-124.216889,43.378389,COOS BAY STP NO. 1,COOS BAY
-112.103333,46.224722,CITY OF BOULDER WWTF,BOULDER RIVER
-97.60975,30.672944,PECAN BRANCH WWTP,BRAZOS RIVER BASIN
-94.409667,33.43525,CITY OF NEW BOSTON WWTP,"UNNAMED TRIB OF BIG CREEK, WRIGHT P"
-86.913944,40.047806,CRAWFORDSVILLE WWTP,OR/WABASH RIVER/SUGAR CREEK
-86.027767,36.083947,ALEXANDRIA WWTP,HICKMAN CR
-93.303972,36.518778,BIG CEDAR LODGE,Table Rock Lake
-84.649363,32.079283,RICITY OF RICHLAND,BEAR CREEK TRIBUTARY TO FLINT RIVER BASIN
-106.6261,45.8923,COLSTRIP WWTP,EAST FORK ARMELLS CREEK
-89.876952,39.268042,"CARLINVILLE STP, CITY OF","BRIAR CREEK(IL RVR BSN), MACPN CRK"
-82.187222,34.927778,GREER/MAPLE CREEK PLANT,South Tyger River
-90.410778,38.313611,"PEVELY, HUNTERS GLEN SUBDIVISION",Mississippi R.
-96.876126,46.469286,COLFAX CITY OF,Western Wild Rice
-87.087784,35.640904,COLUMBIA STP,DUCK RIVER
-94.345982,39.754483,OSBORN WWTF,Grindstone Cr.
-80.869267,39.633688,NEW MARTINSVILLE,OHIO RIVER
-95.405472,29.896333,NORTHLINE WWTP,"HALLS BAYOU, GREENS BAYOU TIDAL, HO"
-85.597806,41.451306,LIGONIER WWTP,ELKHART R TO ST JOSEPH RIVER
-96.84036,41.08051,VALPARAISO WASTEWATER TREATMENT FACILITY,NORTH OAK CREEK
-100.91627,46.887,RIVERVIEW HEIGHTS,Painted Woods-Square Butte
-83.348889,42.341944,WAYNE CO-LIVONIA CSO,MIDDLE ROUGE RIVER
-82.167123,32.566106,TWIN CITY WPCP,THICK CR-CANOOCHEE CR-CHATT RB
-84.131139,41.104389,MILLER CITY HIGH SCHOOL,TRIB OF MILLER CITY CUTOFF
-79.857778,39.3875,NEWBURG TOWN OF,RACOON CREEK/THREEFORK CREEK
-96.236361,32.42875,CITY OF KEMP WWTF,UNNAMED TRIB/WILLOW CRK/CEDAR CRK R
-93.411839,32.815421,"COTTON VALLEY, TOWN OF",SEG 100501 RED RIVER BASIN
-106.9642,39.6497,GYPSUM TOWN OF WWTF,EAGLE RIVER
-91.773161,37.976901,"ROLLA, VICHY ROAD WWTP",Spring Cr.
-86.056215,41.285501,ETNA GREEN  WWTP,TIPPECANOE R VIA RIDENOUR DITCH
-90.01115,41.31662,"ATKINSON STP, VILLAGE OF",GREEN RIVER
-80.020611,42.12089,US POSTAL SERV,CITY OF ERIE SW SEWERS TO LAKE ERIE
-97.940194,43.983444,ARTESIAN - TOWN OF,ARTIFICIAL WETLAND TO JIM CREEK
-90.281667,40.706667,"LONDON MILLS WWTP, VILLAGE OF",SPOON RIVER
-76.583847,40.810919,SHAMOKIN COAL TWP JT SEW AUTH,SHAMOKIN CREEK
-83.046794,39.956641,ODOT REST AREA 6-21,DEER CREEK
-97.468417,25.898444,SOUTHSIDE WWTF,RIO GRANDE TIDAL
-79.068553,39.476393,BLOOMINGTON WWTP,NORTH BRANCH POTOMAC RIVER
-74.356815,40.316498,PINE BROOK STP,W MONMOUTH UTIL
-90.254722,35.364444,"TURRELL, CITY OF","Big Cr,Tyronza R,St Francis R"
-81.547044,30.719994,SAINT MARYS WPCP,SAINT MARYS RV
-83.97068,40.30382,QUINCY-DEGRAFF STP,Great Miami River
-78.533611,38.826389,NORTH FORK REGIONAL WWTP,NORTH FORK SHENANDOAH RIVER
-86.040694,39.468389,"FRANKLIN WWTP, CITY OF",SUGAR CR (E WHITE) VIA YOUNGS CR
-85.63,40.481667,JONESBORO WTR WORKS,
-85.741944,42.922222,WYOMING WWTP,GRAND RIVER
-83.909493,43.463738,SAGINAW WWTP,SAGINAW RIVER
-90.243333,42.475,"SCALES MOUND STP, VILLAGE OF",MILL CREEK
-97.62906,26.18055,CITY OF SAN BENITO,"SEG, 2202 NUECES-RIO GRANDE COSTAL"
-92.970556,45.515639,NORTH BRANCH,SUNRISE R N BR
-97.143806,31.999806,HILLSBORO WWTP,HACKBERRY CREEK; AQUILLA RESERVOIR
-89.4617,40.57,"MORTON STP #2, VILLAGE OF",PRAIRIE CK-MACKINAW RVR-IL RVR
-114.329556,48.436472,CITY OF WHITEFISH WTP,UNNAMED LAKE TRIB TO WHITEFISH LAKE
-78.8136,43.05021,AMHERST (T) WWTF #16,TONAWANDA CK
-88.948333,39.375,"TOWER HILL STP, VILLAGE OF",MITCHELL CREEK
-81.06929,32.0726,"SAVANNAH, PRESIDENT ST. REUSE",CHATHAM CO--WATER REUSE SYS PRESID.SAV RB
-80.698528,40.610889,COLUMBIANA CO SKYVIEW ACRES ST,LITTLE YELLOW CREEK
-85.555,38.322222,HITE CREEK WQTC MSD,HITE CRK
-82.17915,38.81793,GALLIPOLIS WPCF,Ohio River
-96.436361,32.013472,CITY OF ANGUS WWTP,UNNAMED TRIBUTARY OF GRAPE CREEK
-82.787181,27.981514,CLEARWATER CITY OF MARSHALL ST,STEVENSON CREEK TO CLEARWATER BAY
-116.2977,46.5143,US ARMY CORPS OF ENGINEERS-DWORSHAK RESERVIOR NUTRIENT ENHANCEMENT PILOT PROJECT,CLEARWATER RIVER NORTH FORK
-82.443333,36.442222,JOHNSON CITY REGIONAL STP,HOLSTON RV
-90.955,40.221667,VILLAGE OF AUGUSTA STP,UNNAMED TRIB OF WILLIAMS CREEK
-90.106778,42.679778,DARLINGTON WASTEWATER TREATMEN,PECATONICA R W B
-90.158556,43.870639,NEW LISBON CITY OF,LEMONWEIR VIA TR
-80.0695,41.789223,PLEASANT HILLS,UNT TO FRENCH CREEK
-87.641,34.7582,MUSCLE SHOALS WWTP,POND CREEK
-81.084845,41.466813,MIDDLEFIELD WWTP,UNNAMED TRIBUTARY OF TARA CREEK
-96.414167,30.667222,STILL CREEK WWTP,"STILL CREEK, THOMPSONS CREEK, BRAZO"
-109.080927,35.639462,WINDOW ROCK WWTF,BLACK CREEK
-82.770833,43.679167,MINDEN CITY WWSL,WHITE ROCK COUNTY DRAIN
-85.91477,39.89893,MCCORDSVILLE WWTP,DRY BRANCH
-96.578249,41.448432,LAKE VENTURA SID WWTF,PLATTE RIVER
-92.109833,46.649806,SUPERIOR VILLAGE WWTF,POKEGAMA R VIA D
-75.880694,43.2265,CLEVELAND (V) WWTP,ONEIDA L
-92.401528,41.005472,OTTUMWA CITY OF STP,
-90.8889,46.6694,WASHBURN WASTEWATER TREATMENT,L SUPERIOR
-79.87977,40.195627,VICTORY HOLLOW SITE,MONONGAHELA RIVER & UNT MONONGAHELA
-91.7906,42.2,CENTER POINT CITY OF STP (NORTH),
-97.79684,48.20336,FORDVILLE CITY OF,Forest
-91.74221,37.96648,PWSD NO. 2 COLLEGE HILLS,
-89.24979,35.53619,I-40 EXXON,MI 0.9 UNTR TO SUGAR BRANCH 1.6
-78.184732,41.966455,SHINGLEHOUSE BORO WWTP,HONEOYE CREEK IN WATERSHED 16-C
-69.352222,45.175556,GUILFORD-SANGERVILLE SD WWTF,Piscataquis River
-108.119793,32.748715,CITY OF BAYARD,WHITEWATER CREEK
-89.60017,41.55082,"WALNUT STP, VILLAGE OF",WALNUT CREEK
-122.66231,45.62454,WESTERN FEDERAL LANDS - E FORK BITTERROOT ROAD,E FORK BITTERROOT RIVER
-97.785556,31.127111,NORTH FT HOOD WWTF,DRAINAGE DITCH;UNNAMED TRIBUTARY
-95.532694,30.132417,NW HARRIS CO MUD 19  WWTP,SAN JACINTO RIVER BASIN
-98.475278,28.958833,CITY OF PLEASANTON WWTP,ATASCOSA RIVER
-98.584087,34.187063,"DEVOL, TOWN OF",311310 unmd trib/Red R
-90.043611,40.546111,"CANTON WEST STP, CITY OF",BIG CREEK-SPOON RIVER-IL RIVER
-91.474562,32.436253,"DELHI, TOWN OF - WWTP",BAYOU MACON
-84.942833,34.374472,CITY OF ADAIRSVILLE - NORTH,OOTHKALOOGA CRK TRIB/OOSTANAULA RVR-CHATT RB
-75.6868,44.4514,HAMMOND (V) STP,HAMMOND BK
-95.883,41.1375,BELLEVUE WASTEWATER TREATMENT FACILITY,MISSOURI RIVER
-97.7475,31.444028,STILLHOUSE BRANCH WWTP,STILLHOUSE BRANCH
-97.548333,30.346306,WILBARGER CREEK WWTP,"WILBARGER CREEK, COLORADO RIVER"
-122.229083,37.542417,SOUTH BAYSIDE SYSTEM AUTHORITY WWTP,Lower San Francisco Bay
-80.112281,35.193246,NORWOOD WWTP,
-122.890966,38.46983,"FORESTVILLE WATER DISTRICT WASTEWATER TREATMENT, RECLAMATION,& DISPOSAL FACILITY","Jones Creek, Green Valley Creek, to Russian River"
144.7076,13.359966,APRA HARBOR WWTP,TIPALAO BAY PHILIPPINE SEA
-81.664819,35.777102,CATAWBA RIVER POLLUTION CONTROL FACILITY,
-97.902222,31.146556,NORTHWEST PLANT WWTP,UNNAMED TRIBUTARY
-110.694487,45.01166,YELLOWSTONE PARK EQ - GARDNER RIVER 318,GARDNER RIVER
-134.776111,58.390556,TED STEVENS MARINE RESEARCH INSTITUTE,FAVORITE CHANNEL (PACIFIC OCEAN)
-96.937278,33.228611,RIVERBEND REG WATER REC PLANT,LEWISVILLE LAKE
-103.710556,44.387444,LEAD - DEADWOOD SANITARY DISTRICT,WHITEWOOD CREEK AND GOLD RUN CREEK
-79.897222,38.792222,HUTTONSVILLE PSD SEWER II,TYGART VALLEY RIVER
-86.26218,39.37125,MORGANTOWN WWTP,W FK WHITE R VIA INDIAN CREEK
-116.321944,46.040556,"COTTONWOOD, CITY OF - COTTONWOOD WWTP",COTTONWOOD CREEK
-112.065972,41.421778,PERRY / WILLARD REGIONAL WASTEWATER TREATMENT PLANT,Drainage Ditch then to the Willard Spur of the GSL
-97.17572,48.56228,DRAYTON CITY OF,Lower Red
-103.44037,47.809108,ARNEGARD CITY OF,Lake Sakakawea
-82.161389,34.7125,REWA/DURBIN CREEK WWTP,DURBIN CRK
-107.96495,44.27673,MANDERSON SEWER PROJECT,
-83.228056,42.540556,BIRMINGHAM CSO RTB,ROUGE RIVER
-94.163378,36.211498,SPRINGDALE WASTEWATER TREATMENT FACILITY,"SPRING CK,OSAGE CK,ILLINOIS RV"
-81.553889,35.066111,GAFFNEY/BROAD RVR,Broad River
-81.628222,39.547278,BEVERLY WWTP,Muskingum River
-97.958611,26.301111,CITY OF EDCOUCH,"UNNAMED DRAINAGE DITCH, N. FLOODWAY"
-90.920833,38.95725,MOSCOW MILLS- NW AREA TREATMENT FACILITY,Cuivre R.
-89.848333,35.272222,BARTLETT LAGOON,Loosahatchie River Mile 18.4
-79.123642,39.631476,NEW GERMANY STATE PARK WWTP,POPLAR LICK RUN-SAVAGE RIVER
-85.737778,34.629722,HENAGAR INDUSTRIAL PARK WWTP,SOUTH SAUTY CREEK
-93.266111,44.309722,FARIBAULT,STRAIGHT R
-74.278758,40.500106,RUNYON WTP,RARITAN RIVER
-92.5947,36.3592,"BULL SHOALS, CITY OF",WHITE R
-84.6308,33.7043,DOUGLASVILLE-DOUGLAS CO- SWEETWATER WRF,CHATTAHOOCHEE RIVER BASIN
-91.23963,42.85753,GARNAVILLO CITY OF STP,
-80.709722,32.2325,HILTON HEAD NO 1 PSD WWTP,PALMETTO HALL PLANTATION W.LAN
-101.096861,46.222278,PORCUPINE COMMUNITY LAGOON SYSTEM,UNNAMED TRIBUTARY TO CANNONBALL RIVER
-90.994722,36.969444,NATIONAL PARK SERVICE,CURRENT RIVER
-89.679444,41.323889,"BUDA STP, VILLAGE OF",BUDA CREEK
-77.91,39.414389,VAMHCS MENTAL HEALTH CLINIC RE,UNT/ Opequon Ck/ Potomac R
-97.63725,48.53627,HOOPLE CITY OF,Park
-94.36716,42.51503,BARNUM CITY OF STP,
-116.4975,43.687111,STAR WATER AND SEWER DISTRICT - STAR WWTP,LAWRENCE-KENNEDY CANAL
-80.141111,39.486694,FAIRMONT POST OFFICE,MONONGAHELA RIVE
-80.533833,28.457528,SUPPORT BUILDING - COMPLEX 46,
-101.835111,34.741611,CITY OF HAPPY WWTP,HAPPY DRAW TO SCS RESERVOIR
-92.899194,39.782778,BUCKLIN WEST WWTF,E. Yellow Cr.
-76.56982,43.05106,WEEDSPORT (V) WWTP,COLD SPRING BK
-72.458138,42.701976,NORTHFIELD WWTF,CONNECTICUT RIVER
-84.982028,32.445889,COLUMBUS  WATER WORKS CSO,CITY COLUMBUS/CHATTAHOOCHEE-SAV RB
-84.784056,33.402056,NEWNAN UTILITIES - WAHOO CREEK,UNNAMED TRIBUTARY TO WAHOO CREEK-CHATT RB
-80.887866,37.701508,HINTON SANITARY BD,NEW RIVER
-97.481374,26.06827,CITY OF LOS FRESNOS WWTP,PRIVATE DITCH; LOS FRESNOS W DITCH
-97.550278,33.083722,CITY OF BOYD WWTP,WEST FORK TRINITY RIVER
-81.979047,37.870704,LOGAN CITY OF,GUYANDOTTE RIVER
-78.40002,41.025058,CLEARFIELD MUN AUTH WWTP,WEST BRANCH SUSQUEHANNA RIVER
-95.376889,30.071528,HARRIS COUNTY MUD 82 WWTP,"HCFCDD J109-01-00, HCFCDD J109-00-0"
-89.544083,34.358333,"UNIVERSITY OF MISSISSIPPI, THE",DIR INTO DITCH THEN BURNEY BRANCH
-80.82762,38.27731,CITY OF SUMMERSVILLE,ARBUCKLE CREEK/Gauley River/Kanawha
-79.169737,35.713247,PITTSBORO WWTP,
-94.4497,32.232132,CITY OF BECKVILLE WWTP,WALL BRANCH; IRONS BAYOU
-81.06929,32.0726,SAVANNAH (GEORGETOWN WPCP),OGEECHEE RIVER-OGEECHEE RB
-74.564323,40.540103,"MANVILLE BOROUGH OF, STP",CONFLUENCE RARI
-74.571611,40.555083,SOMERSET RARITAN VALLEY SA,CUCKEL'S BR.
-84.553944,30.979194,DECATUR COUNTY - INDUSTRIAL PK,FLINT RB
-100.040222,45.500472,"SELBY, CITY OF",UNNAMED TRIBUTARY
-73.917278,41.640111,COUNTRY CLUB ESTATES SD,CASPER CK
-85.033333,42.088611,TEKONSHA WWSL,ST. JOSEPH RIVER
-91.050028,38.621972,MARTHASVILLE,TRIB TUQUE CR
-95.249167,29.531111,CITY OF PEARLAND WWTF,COWART CREEK/CLEAR CREEK
-97.519972,28.065292,ROB & BESSIE WELDER WWTP,SAN PATRICIO COUNTY DRAIN DITCH
-81.039306,41.176417,COUNTRY ACRES CAMPGROUND,UNT TO WEST BRANCH MAHONING RIVER
-82.470985,36.927046,COEBURN NORTON WISE REGIONAL W,GUEST RIVER
-76.067878,40.22017,NORTHERN LANCASTER CO AUTH,LITTLE MUDDY CREEK
-85.6173,30.9806,NOMA STP,"Wrights Cr, Class III Fresh, WBID 54"
-85.624056,40.960417,BIPPUS REGIONAL SEWER DISTRICT,EEL R VIA PONY CR VIA CARROLL DITCH
-90.2279,32.4856,LAKE LORMAN POTW,UNNAMED TRIB OF LIMEKLIN C
-94.29214,32.159329,HOGS BAYOU WWTP,HOGGS BAYOU
-89.375672,35.250086,SOMERVILLE LAGOON,LOOSAHATCHIE RV@ MI 46.7
-97.510944,43.882139,CANOVA - TOWN OF,UNNAMED WETLAND
-78.308889,36.598889,US ARMY - NORTH BEND PARK WWTP,JOHN H. KERR RESERVOIR
-83.994528,33.597333,ROCKDALE CO BRD OF COM(SNAPPING SHOALS),SNAPPING SHOALS CR TRIB/SOUTH RV -OCUMULGEE RB
-90.208956,32.237372,"JACKSON POTW, SAVANNA STREET",PEARL RIVER
-111.804819,42.013053,"FRANKLIN, CITY OF - FRANKLIN WWTP",CUB RIVER
-77.415039,39.365281,NEW MARKET WWTP,MIDDLE POTOMAC RIVER
-76.865762,34.780961,NEWPORT WWTP,
-80.220833,35.319722,LONG CREEK WWTP,
-81.805393,36.433453,MOUNTAIN CITY STP,Town Creek at Mi. 0.4
-77.2128,38.6842,GUNSTON ELEMENTARY SCHOOL,NAMED TRIBUTARY TO MASSEY CREEK
-79.783086,35.806526,RANDLEMAN WWTP,
-90.546475,29.641603,TOWN OF LOCKPORT,40 ARPENT C-TOM FORET C-CO C-ICWW
-99.404778,31.825139,CITY OF COLEMAN WWTP,"HORDS CREEK, JIM NED CREEK, LAKE BR"
-89.008333,36.688889,CLINTON STP,OBION CRK
-76.048028,44.005833,DEXTER (V) STP,BLACK R
-94.047611,42.356167,LEHIGH CITY OF STP,
-103.93896,48.61861,GRENORA CITY OF,Brush Lake closed basin
-93.08889,41.52444,MONROE CITY OF STP (EAST),
-93.0337,40.97452,MELROSE CITY OF STP (RATHBUN REGIONAL WATER ASSN),
-94.04442,41.75475,MINBURN CITY OF STP,
-97.896503,47.598481,SHARON CITY OF,Goose
-123.013333,48.541111,FRIDAY HARBOR STP,
-80.5751,28.4701,PATRICK AIR FORCE BASE,
-79.149195,39.732582,GOODWILL HOME  WWTP,SLABAUGH RUN
-76.017718,38.747337,EASTON WWTP,CHOPTANK RIVER - COUNCELL CREEK
-78.632,42.763,EAST AURORA (V) STP,CAZENOVIA CK E BR
-122.404694,37.808306,UNKNOWN,SAN FRANCISCO BAY
-88.7,34.35,SALTILLO POTW,DIRECTLY INTO SAND CREEK
-84.61405,40.54372,WEST JEFFERSON WWTP,Beaver Creek
-92.6917,40.8128,"UNIONVILLE, CITY OF STP",
-95.740694,29.615639,PECAN GROVE MUD WWTP,"JONES CREEK, BRAZOS RIVER BELOW NAV"
-81.774722,33.818056,ECW&SA/JOHNSTON #1 WWTP,S FORK EDISTO RV
-119.990651,46.234215,MABTON POTW,
-73.808667,40.662306,NYCDEP - JAMAICA WPCP,JAMAICA BAY
-78.9669,34.7919,ST. PAULS WWTP,
-78.920025,40.277297,TIRE HILL WWTP,STONY CREEK
-90.9186,42.4381,EPWORTH CITY OF STP,
-76.419194,43.335833,FULTON (C) STP,OSWEGO R
-94.919917,32.739,CITY OF GILMER  WWTP,"SUGAR CREEK, LITTLE CYPRESS BAYOU"
-92.700976,30.485757,"ELTON, TOWN OF-WASTEWATER TREA",BAYOU BLUE
-82.610694,40.974306,VILLAGE OF SHILOH,HURON RIVER
-95.487417,30.107972,ENCANTO REAL UD WWTF,DIRECTLY TO SPRING CREEK
-75.50625,43.894889,CASTORLAND (V) WWTP,BLACK R
-73.116499,41.780653,CITY OF TORRINGTON,NAUGATUCK RIVER
-76.857194,38.809836,UNKNOWN,TRIB PISCATAWAY
-84.589722,35.425833,ATHENS UB-OOSTANAULA CREEK STP,OOSTANAULA CREEK
-82.557656,35.827909,MARS HILL WWTP,
-89.648833,31.760083,MOUNT OLIVE POTW,TOWN CREEK
-83.03774,40.82634,WYNFORD HS & ELEM SCH,Tributary to Glass Run
-81.368056,40.6325,TUSCARAWAS METROPOLITAN SD SAN,SANDY CREEK
-81.17002,41.02263,ATWATER WWTP,UT to Deer Creek
-94.582185,36.580142,NOEL WWTF,Elk R.
-98.59764,40.83282,WOOD RIVER WASTEWATER TREATMENT FACILITY,WOOD RIVER
-95.472972,30.52825,NEW WAVERLY WWTD,"CHICKEN CREEK, LITTLE CANEY CREEK,"
-95.66799,45.769,FARWELL KENSINGTON WWTF,CHIPPEWA R VIA UNN CREEK
-122.54805,47.57444,MANCHESTER LABORATORY,"CLAM BAY, PUGET SOUND"
-89.843722,44.373278,WISCONSIN RAPIDS CITY WWTF,WISCONSIN R
-90.818194,31.155861,LIBERTY POTW,SPECULATION CREEK
-93.636567,33.642896,"HOPE, CITY OF-BOIS D'ARDC WWTP","BLACK BR,BOIS D'ARC CR,RED R"
-88.283333,39.666667,ARCOLA STP,UNNAMED TRIB OF SCATTERING FORK
-88.85304,42.09448,KIRKLAND NORTH STP,S BRANCH KISHWAUKEE RIVER
-97.551889,35.291028,"MOORE, CITY OF",520610010010 trib/ Canadian River
-90.855372,29.758819,"THIBODAUX, CITY OF- WASTEWATER TREATMENT FACILITY",PHILLIPS CANAL/TERREBONNE
-89.770896,30.266306,"SLIDELL, CITY OF",W-14 CANAL SALT BAYOU
-78.557533,34.282369,LAKE WACCAMAW WWTP,
-76.145507,39.510112,ABERDEEN ADVANCED WWTP,UNNAMED TRIB-SWAN CREEK
-77.415796,35.355719,CONTENTNEA SEWERAGE DISTRICT WWTP,
-74.785162,40.22122,MORRISVILLE BORO STP,DELAWARE RIVER ESTUARY ZONE 2
-70.764473,41.35178,(US) CG STATION MENEMSHA,FRESH POND (ATLANTIC OCEAN)
-92.93878,35.215917,"ATKINS, CITY OF-SOUTH WWTP","HORSE PEN CR,GALLA CR,ARKANSAS R"
-85.81209,39.13448,ELIZABETHTOWN WWTP,E FK WHITE R VIA LITTLE SAND CREEK
-94.13287,44.76908,GLENCOE,BUFFALO CR
-81.53817,30.757993,ST MARYS -POINT PETER,NORTH RIVER ADJACENT TO SALT MARSH-ST MARY'S  RB
-92.61125,30.47798,"BASILE, TOWN OF",UNNAMED DITCH
