longitude,latitude,name,population
-76.06493932,39.21747943,UNIVERSITY OF MD SHORE MEDICAL CTR AT CHESTERTOWN,26
-96.16664583,33.57832798,TMC BONHAM HOSPITAL,25
-97.58892556,31.77685263,GOODALL-WITCHER HOSPITAL,25
-100.8759346,32.40643731,MITCHELL COUNTY HOSPITAL,25
-98.92489812,34.01802681,ELECTRA MEMORIAL HOSPITAL,25
-99.74468102,33.15736151,HASKELL MEMORIAL HOSPITAL,25
-76.78181095,39.35859345,NORTHWEST HOSPITAL CENTER,253
-89.86155885,35.12952196,BAPTIST MEMORIAL HOSPITAL,927
-87.63984706,41.50474151,"FRANCISCAN ALLIANCE, INC. - DBA FRANCISCAN ST. JAMES HEALTH-CHICAGO HEIGHTS",-999
-95.69183141,29.04783467,SWEENY COMMUNITY HOSPITAL,20
-87.91530761,41.78618532,RM HEALTH PROVIDERS LTD PARTNERSHIP - DBA RML SPECIALTY HOSPITAL,87
-87.72864369,41.94024658,"THC CHICAGO, INC. - DBA KINDRED HOSPITAL - CENTRAL",54
-100.2121919,34.84860058,COLLINGSWORTH GENERAL HOSPITAL,16
-87.84129591,41.8610986,EDWARD HINES| JR. VETERANS AFFAIRS HOSPITAL,450
-101.7875197,32.13981746,MARTIN COUNTY HOSPITAL DISTRICT,18
-87.83472209,41.86068278,LOYOLA UNIVERSITY MEDICAL CENTER,485
-88.96460821,40.14841752,DR JOHN WARNER HOSPITAL,25
-80.86029453,37.65063595,SUMMERS COUNTY ARH HOSPITAL,25
-81.36903423,38.81255478,ROANE GENERAL HOSPITAL,60
-85.7504603,38.24772315,NORTON HOSPITAL,370
-80.82929269,38.2925122,SUMMERSVILLE REGIONAL MEDICAL CENTER,105
-80.41068752,38.48226133,WEBSTER COUNTY MEMORIAL HOSPITAL,15
-80.492092,39.04763994,STONEWALL JACKSON MEMORIAL HOSPITAL,70
-81.58809901,37.43912905,WELCH COMMUNITY HOSPITAL,124
-80.02521735,39.34378513,GRAFTON CITY HOSPITAL,101
-79.67751161,39.46495411,PRESTON MEMORIAL HOSPITAL,25
-89.64400804,39.80543902,ST JOHNS HOSPITAL,434
-85.67646626,36.6988825,MONROE COUNTY MEDICAL CENTER,49
-83.9452558,38.07712125,SAINT JOSEPH MOUNT STERLING,42
-88.27310864,39.48854118,SARAH BUSH LINCOLN HEALTH CENTER,118
-75.17812041,40.70220506,ST. LUKE'S HOSPITAL - WARREN CAMPUS,198
-74.81600774,40.8616841,HACKETTSTOWN REGIONAL MEDICAL CENTER,111
-95.61473884,34.23123227,PUSHMATAHA COUNTY-TOWN OF ANTLERS HOSPITAL AUTHORITY,25
-99.09860687,35.03777613,ELKVIEW GENERAL HOSPITAL,38
-97.06835683,36.72465909,ALLIANCEHEALTH PONCA CITY,140
-94.61213288,35.0433335,EASTERN OKLAHOMA MEDICAL CENTER,43
-89.47889512,41.84477843,KATHERINE SHAW BETHEA HOSPITAL,80
-88.67951509,40.87099748,SAINT JAMES HOSPITAL,42
-97.58361293,35.58394229,LAKESIDE WOMEN'S HOSPITAL,23
-97.41836003,35.64463527,INTEGRIS HEALTH EDMOND,40
-89.1172063,38.53028143,ST MARYS HOSPITAL,113
-85.1687861,38.68031234,CARROLL COUNTY MEMORIAL HOSPITAL,25
-84.62017705,37.08600628,LAKE CUMBERLAND REGIONAL HOSPITAL,295
-97.50933012,35.40567403,SURGICAL HOSPITAL OF OKLAHOMA,12
-89.78938694,39.01528071,COMMUNITY MEMORIAL HOSPITAL,25
-88.93168263,39.82745295,ST MARYS HOSPITAL,-999
-90.15914964,38.89958432,ALTON MEMORIAL HOSPITAL,253
-90.17329338,38.90799588,SAINT ANTHONY'S HEALTH CENTER,199
-76.07685606,38.76965106,UNIVERSITY OF MD SHORE MEDICAL CENTER AT EASTON,132
-71.2003641,43.58173942,HUGGINS HOSPITAL,25
-71.69518793,43.75773763,SPEARE MEMORIAL HOSPITAL,25
-88.09257543,37.32921123,CRITTENDEN COUNTY HOSPITAL,48
-76.99072013,39.55814603,CARROLL HOSPITAL CENTER,189
-85.42212673,38.41207679,KENTUCKY CORRECTIONAL PSYCHIATRIC CENTER,97
-97.21478864,34.71940441,PAULS VALLEY GENERAL HOSPITAL,64
-94.81116176,33.88282828,MCCURTAIN MEMORIAL HOSPITAL,91
-97.3646217,35.02860056,PURCELL MUNICIPAL HOSPITAL,39
-97.13090878,33.94304119,MERCY HEALTH -LOVE COUNTY,25
-76.0674582,38.57170558,UNIVERSITY OF MD SHORE MEDICAL CTR AT DORCHESTER,38
-97.46202636,35.87633071,MERCY HOSPITAL LOGAN COUNTY,25
-96.68431257,35.49014466,PRAGUE COMMUNITY HOSPITAL,25
-96.68334576,35.74848483,STROUD REGIONAL MEDICAL CENTER,25
-97.97951529,34.15731246,JEFFERSON COUNTY HOSPITAL,25
-96.37859604,35.08905917,HOLDENVILLE GENERAL HOSPITAL,25
-75.21133309,38.33952516,ATLANTIC GENERAL HOSPITAL,45
-96.67478091,34.22256466,"MERCY HOSPITAL TISHOMINGO, INC",25
-99.91428904,34.69220952,HARMON MEMORIAL HOSPITAL,25
-73.07251309,44.80773962,NORTHWESTERN MEDICAL CENTER,70
-158.5363123,59.00047476,KANAKANAK HOSPITAL,14
-94.66912856,38.89628614,BLUE VALLEY HOSPITAL INC,4
-98.85970457,38.88275712,RUSSELL REGIONAL HOSPITAL,46
-96.18911792,37.13388222,SEDAN CITY HOSPITAL,25
-95.36614814,29.74811613,ST. JOSEPH MEDICAL CENTER,744
-95.44271418,30.0204405,HOUSTON NORTHWEST MEDICAL CENTER,430
-95.43033555,29.81073566,MEMORIAL HERMANN GREATER HEIGHTS HOSPITAL,260
-95.45274481,29.02950068,CHI ST LUKES HEALTH - BRAZOSPORT,175
-99.47847561,27.60691448,DOCTORS HOSPITAL OF LAREDO,180
-94.93939248,30.73087171,CHI ST LUKES HEALTH - MEMORIAL LIVINGSTON,66
-96.15562532,42.796237,FLOYD VALLEY HOSPITAL,25
-98.1985359,26.24610104,LIFECARE HOSPITALS OF SOUTH TEXAS - MCALLEN NORTH,32
-96.63669338,33.15972664,MEDICAL CITY MCKINNEY,157
-97.21350556,32.82908072,MEDICAL CITY NORTH HILLS,176
-90.53097969,41.4683074,TRINITY MEDICAL CENTER - 7TH STREET CAMPUS - DBA TRINITY MOLINE,-999
-95.69037269,29.5644022,MEMORIAL HERMANN SUGAR LAND,147
-99.31516051,34.15861525,WILBARGER GENERAL HOSPITAL,47
-95.12781514,29.54130675,CLEAR LAKE REGIONAL MEDICAL CENTER,531
-96.76243766,32.88113418,TEXAS HEALTH PRESBYTERIAN HOSPITAL DALLAS,888
-98.20849156,26.18198646,LIFECARE HOSPITALS OF SOUTH TEXAS - MCALLEN SOUTH,62
-95.45717139,30.17493529,APOLLO HOSPITAL,5
-98.34826131,29.55246452,NORTHEAST METHODIST HOSPITAL,179
-98.43848672,29.34478851,MISSION TRAIL BAPTIST HOSPITAL-ER,110
-102.54599,32.33804336,PERMIAN REGIONAL MEDICAL CENTER,34
-96.39932133,30.14567251,BAYLOR SCOTT & WHITE HOSPITAL - BRENHAM,60
-96.2237315,34.53934684,MARY HURLEY HOSPITAL,20
-122.830801,42.318067,ASANTE ROGUE REGIONAL MEDICAL CENTER,378
-96.76689953,32.91375287,FOREST PARK MEDICAL CENTER,84
-122.8770017,45.53925427,KAISER FOUNDATION HOSPITAL - WESTSIDE,-999
-97.01968631,28.85434036,DETAR NORTH,115
-97.59371569,33.21710703,WISE REGIONAL HEALTH SYSTEM,99
-94.60854791,47.38446543,CASS LAKE HOSPITAL,-999
-95.02924207,47.8778435,RED LAKE HOSPITAL,-999
-95.58969896,29.92712973,CYPRESS FAIRBANKS MEDICAL CENTER,180
-108.7629517,48.4824411,FORT BELKNAP HOSPITAL,-999
-71.17169802,42.2746273,VA MEDICAL CENTER - WEST ROXBURY DIVISION,-999
-83.96202358,43.44479571,ALEDA E. LUTZ VA MEDICAL CENTER,-999
-157.8521328,21.32867361,HAWAII MEDICAL CENTER EAST,240
-90.16732631,32.32789016,G.V. (SONNY) MONTGOMERY VA MEDICAL CENTER,-999
-106.5817674,35.05516799,RAYMOND G. MURPHY VA MEDICAL CENTER,-999
-74.5575506,40.66859853,VA MEDICAL CENTER - LYONS CAMPUS,-999
-112.1017865,46.61866261,VA MEDICAL CENTER AND AMBULATORY CARE CLINIC,-999
-88.94195402,30.41511432,GULF COAST VETERANS HEALTH CARE SYSTEM,-999
-82.90958494,39.9808247,CHALMERS P. WYLIE VA AMBULATORY CARE CENTER,-999
-79.94413083,40.87343949,VA BUTLER HEALTHCARE,-999
-103.4718151,44.41267726,VA MEDICAL CENTER - FORT MEADE CAMPUS,-999
-66.07933548,18.39039414,VA CARIBBEAN HEALTHCARE SYSTEM,-999
-72.34253657,43.64849322,VA MEDICAL CENTER - WHITE RIVER JUNCTION,-999
-92.46583322,44.02395962,MAYO CLINIC HOSPITAL METHODIST CAMPUS,794
-92.5485476,47.53186339,ESSENTIA HEALTH VIRGINIA,83
-97.29259655,37.66615812,VIA CHRISTI HOSPITAL ST. JOSEPH,-999
-90.59376514,41.54367413,GENESIS MEDICAL CENTER WEST-DAVENPORT,502
-96.74972061,40.31614637,BEATRICE COMMUNITY HOSPITAL,25
-95.28054226,37.35126304,PARSONS STATE HOSPITAL,-999
-89.86487519,35.09820503,SAINT FRANCIS HOSPITAL MEMPHIS,479
-90.08319563,32.58137191,MERIT HEALTH MADISON,67
-97.46151029,35.65465832,OU MEDICAL CENTER EDMOND-ER,-999
-97.48953345,35.25959361,NORMAN REGIONAL HEALTHPLEX,152
-83.26014598,31.69756452,DORMINY MEDICAL CENTER,75
-86.17656161,39.77528333,IU HEALTH UNIVERSITY HOSPITAL,-999
-84.20942755,39.39522296,BETHESDA ARROW SPRINGS-ER,-999
-87.3329309,41.45837283,METHODIST HOSPITAL-SOUTHLAKE,-999
-102.8831868,31.59378429,WARD MEMORIAL HOSPITAL,25
-98.4567103,29.35410452,TEXAS CENTER FOR INFECTIOUS DISEASE,72
-101.1996141,36.19027677,HANSFORD COUNTY HOSPITAL,25
-98.47345926,29.58772294,BAPTIST EMERGENCY HOSPITAL - THOUSAND OAKS,10
-106.4624822,31.82079555,EL PASO VA HEALTH CARE SYSTEM,-999
-96.78813415,29.69450237,WEIMAR MEDICAL CENTER,38
-98.68991382,29.46171808,BAPTIST EMERGENCY HOSPITAL - WESTOVER HILLS,8
-98.59013727,29.51281257,CHRISTUS SANTA ROSA - MEDICAL CENTER,172
-157.8536385,21.3080396,QUEENS MEDICAL CENTER,495
-86.49454911,31.29579533,ANDALUSIA REGIONAL HOSPITAL,88
-155.472136,19.19966254,KAU HOSPITAL,21
-93.21671931,43.15007558,MERCY MEDICAL CENTER-NORTH IOWA,346
-95.37317521,40.75508455,SHENANDOAH MEMORIAL HOSPITAL,25
-91.66058668,41.98523772,ST. LUKE'S METHODIST HOSPITAL,540
-93.05162676,41.70306545,SKIFF MEDICAL CENTER,68
-91.87442373,42.47034136,BUCHANAN COUNTY HEALTH CENTER,25
-91.55950956,40.96229764,HENRY COUNTY HEALTH CENTER,74
-92.20608695,41.3225069,KEOKUK COUNTY HEALTH CENTER,25
-95.83535747,41.26858246,METHODIST JENNIE EDMUNDSON,236
-92.41552486,40.75917145,DAVIS COUNTY HOSPITAL,25
-95.65062315,40.62049313,GEORGE C GRAPE COMMUNITY HOSPITAL,25
-83.2914924,42.63832271,MCLAREN OAKLAND,285
-92.76196328,42.35939319,GRUNDY COUNTY MEMORIAL HOSPITAL,80
-91.09946116,42.78612754,GUTTENBERG MUNICIPAL HOSPITAL,25
-93.80819526,43.09821403,HANCOCK COUNTY HEALTH SYSTEM,25
-88.00811565,41.81846623,ADVOCATE GOOD SAMARITAN HOSPITAL,326
-88.3307023,42.07058742,ADVOCATE SHERMAN HOSPITAL,255
-88.32694713,42.03526953,PRESENCE SAINT JOSEPH HOSPITAL,184
-87.68456805,42.02438934,PRESENCE ST FRANCIS HOSPITAL,244
-88.13578744,41.52784899,PRESENCE ST JOSEPH MEDICAL CENTER,480
-87.87197245,41.12071648,PRESENCE ST MARYS HOSPITAL,143
-88.56870341,40.03407409,JOHN & MARY KIRBY HOSPITAL,-999
-102.3550113,38.82572778,KEEFE MEMORIAL HOSPITAL,11
-122.2540476,37.76184594,ALAMEDA HOSPITAL-SOUTH SHORE CONVALESCENT HOSPITAL,26
-106.3904139,40.05697157,MIDDLE PARK MEDICAL CENTER,19
-104.831178,37.60051672,SPANISH PEAKS REGIONAL HEALTH CENTER,20
-106.9247458,38.55139536,GUNNISON VALLEY HOSPITAL,24
-108.0470186,38.74496462,DELTA COUNTY MEMORIAL HOSPITAL,49
-102.2899025,40.57927084,MELISSA MEMORIAL HOSPITAL,15
-105.9655335,37.26279404,SAN LUIS VALLEY HEALTH CONEJOS COUNTY HOSPITAL,17
-107.9111314,40.0417109,PIONEERS MEDICAL CENTER,46
-104.9853065,39.86338588,NORTH SUBURBAN MEDICAL CENTER,115
-82.10912263,32.08052775,OPTIM MEDICAL CENTER TATTNALL,25
-81.76996101,32.41479139,EAST GEORGIA REGIONAL MEDICAL CENTER,150
-82.0183653,33.46572907,TRINITY HOSPITAL OF AUGUSTA,231
-85.10848202,41.09362544,"PARK CENTER, INC",16
-82.95040931,32.5321546,FAIRVIEW PARK HOSPITAL,190
-84.55244719,30.90277398,MEMORIAL HOSPITAL AND MANOR,80
-81.20359858,35.48991814,CAROLINAS MEDICAL CENTER-LINCOLN,101
-82.74239941,33.72860629,WILLS MEMORIAL HOSPITAL,25
-118.4487369,35.13034378,ADVENTIST HEALTH MEDICAL CENTER TEHACHAPI VALLEY,28
-86.15669477,40.48608021,ST JOSEPH HOSPITAL & HEALTH CENTER INC,138
-85.36429796,38.79250724,KING'S DAUGHTERS' HEALTH,72
-83.78134503,31.97752285,CRISP REGIONAL HOSPITAL,73
-108.5539196,39.08599572,COMMUNITY HOSPITAL,-999
-108.806861,40.07878915,RANGELY DISTRICT HOSPITAL,-999
-105.086559,39.97053517,GOOD SAMARITAN MEDICAL CENTER LLC,190
-117.637566,34.10180934,SAN ANTONIO REGIONAL HOSPITAL,271
-103.6494782,40.25589605,EAST MORGAN COUNTY HOSPITAL DISTRICT,19
-105.0514784,40.41299168,MCKEE MEDICAL CENTER,105
-104.9973755,40.41572467,MEDICAL CENTER OF THE ROCKIES,146
-105.0569176,40.57178453,POUDRE VALLEY HOSPITAL,232
-108.7366651,39.16368404,COLORADO CANYONS HOSPITAL AND MEDICAL CENTER,136
-104.4876116,37.1732064,MT SAN RAFAEL HOSPITAL,25
-104.96969,39.74537034,SAINT JOSEPH HOSPITAL,369
-106.3639268,37.67431142,RIO GRANDE HOSPITAL,17
-104.6127363,38.28163718,PARKVIEW MEDICAL CENTER INC,370
-104.7691968,39.96472488,PLATTE VALLEY MEDICAL CENTER,70
-84.39441534,33.80881537,PIEDMONT HOSPITAL,481
-84.35392464,33.90891163,NORTHSIDE HOSPITAL,571
-89.139545,45.141652,ASPIRUS LANGLADE HOSPITAL,25
-88.28118661,42.67282391,AURORA MEMORIAL HSPTL BURLINGTON,123
-104.9911407,39.95659556,ST ANTHONY NORTH HEALTH CAMPUS,92
-91.05445751,41.43340782,TRINITY MUSCATINE,48
-77.01439372,38.92726607,CHILDREN'S NATIONAL MEDICAL CENTER,313
-77.01334348,38.93054252,MEDSTAR NATIONAL REHABILITATION HOSPITAL,137
-77.02009375,38.91754841,HOWARD UNIVERSITY HOSPITAL,264
-76.99122933,38.94328726,PROVIDENCE HOSPITAL,408
-82.2878102,27.93299888,BRANDON REGIONAL HOSPITAL,422
-100.9865629,37.43709292,SATANTA DISTRICT HOSPITAL,13
-100.9038894,38.48488526,SCOTT COUNTY HOSPITAL,25
-81.89548304,28.83690409,LIFESTREAM BEHAVIORAL CENTER,46
-81.87791902,28.81095363,LIFESTREAM BEHAVIORAL CENTER,-999
-81.78874501,26.2743089,NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS,322
-81.73268379,26.21395287,PHYSICIANS REGIONAL - PINE RIDGE,101
-81.37720355,28.52572322,ORLANDO REGIONAL MEDICAL CENTER,794
-80.42606953,27.26124677,TRADITION MEDICAL CENTER,177
-82.66467764,27.78174203,EDWARD WHITE HOSPITAL,110
-82.49185148,27.98214009,ST JOSEPH'S HOSPITAL,780
-71.1419,42.3466,KINDRED HOSPITAL BOSTON,59
-71.1103,42.327,VA BOSTON HEALTHCARE SYSTEM - JAMAICA PLAIN,361
-95.62368092,43.08882905,BAUM-HARMON MEMORIAL HOSPITAL,25
-94.74846298,40.98901582,CHI HEALTH - MERCY CORNING,22
-94.74918405,42.26561789,STEWART MEMORIAL COMMUNITY HOSPITAL,25
-95.06479905,41.90756887,MANNING GENERAL HOSPITAL,87
-94.45203545,41.30379798,ADAIR COUNTY MEMORIAL HOSPITAL,25
-96.17607879,43.07209078,SIOUX CENTER COMMUNITY HOSPITAL & HEALTH CENTER,90
-93.61150603,42.03259133,MARY GREELEY MEDICAL CENTER,220
-92.48257644,42.72268879,WAVERLY MUNICIPAL HOSPITAL,25
-91.46662452,42.48498867,REGIONAL MEDICAL CENTER,25
-90.67332283,42.07238887,JACKSON COUNTY PUBLIC HOSPITAL,25
-95.54784298,42.75944243,CHEROKEE REGIONAL MEDICAL CENTER,25
-94.0938922,41.83363155,DALLAS COUNTY HOSPITAL,25
-92.62956359,41.29928929,MAHASKA HEALTH PARTNERSHIP,33
-116.3210815,48.70230108,BOUNDARY COMMUNITY HOSPITAL,20
-95.63942734,37.04099368,COFFEYVILLE REGIONAL MEDICAL CENTER,88
-101.0443892,39.37871942,CITIZENS MEDICAL CENTER,88
-98.01734909,37.15499259,ANTHONY MEDICAL CENTER,25
-99.77242157,37.18918011,ASHLAND HEALTH CENTER,45
-98.1143798,39.46720382,MITCHELL COUNTY HOSPITAL HEALTH SYSTEMS,75
-97.61026422,37.02613414,SUMNER COUNTY HOSPITAL,15
-97.12357066,39.3917008,CLAY COUNTY MEDICAL CENTER,25
-100.4691538,38.48046807,LANE COUNTY HOSPITAL,17
-96.19619855,38.41172287,NEWMAN REGIONAL HEALTH,59
-95.53078626,39.852337,HIAWATHA COMMUNITY HOSPITAL,25
-97.89161554,38.07991815,HUTCHINSON REGIONAL MEDICAL CENTER INC,213
-98.77846324,38.52243533,CLARA BARTON HOSPITAL,23
-95.75153755,39.48007957,HOLTON COMMUNITY HOSPITAL,12
-94.78670274,39.12665644,PROVIDENCE MEDICAL CENTER,400
-94.61129892,39.05616701,UNIVERSITY OF KANSAS HOSPITAL,756
-99.15095108,38.17149001,LARNED STATE HOSPITAL,613
-99.10767022,38.18375893,PAWNEE  VALLEY COMMUNITY HOSPITAL,25
-98.19983034,39.78621968,JEWELL COUNTY HOSPITAL,25
-97.68353216,38.57295398,LINDSBORG COMMUNITY HOSPITAL,25
-98.21677665,38.34142551,HOSPITAL DISTRICT 1 OF RICE COUNTY,25
-101.7498966,37.57407557,STANTON COUNTY HOSPITAL,34
-92.58599017,34.5733526,SALINE MEMORIAL HOSPITAL,167
-90.62710336,34.51028534,HELENA REGIONAL MEDICAL CENTER,155
-93.44408063,35.46157579,JOHNSON REGIONAL MEDICAL CENTER,80
-89.97557004,35.69970508,SOUTH MISSISSIPPI COUNTY REGIONAL MEDICAL CENTER,25
-93.58441613,33.64817908,WADLEY REGIONAL MEDICAL CENTER AT HOPE,79
-110.9306987,32.1758547,BANNER-UNIVERSITY MEDICAL CENTER SOUTH CAMPUS,245
-104.8223383,38.86520555,CENTURA HEALTH-PENROSE ST FRANCIS HEALTH SERVICES,327
-84.44240552,38.00479365,THE RIDGE BEHAVIORAL HEALTH SYSTEM,110
-84.50103895,38.04231141,UK HEALTHCARE GOOD SAMARITAN HOSPITAL,221
-71.0619,42.0979,GOOD SAMARITAN MEDICAL CENTER,224
-70.9915,42.0879,SIGNATURE HEALTHCARE BROCKTON HOSPITAL,197
-76.62056915,39.29970347,UNIVERSITY OF MD MEDICAL CENTER MIDTOWN CAMPUS,-999
-77.1103184,38.99740248,SUBURBAN HOSPITAL,222
-76.92066798,38.93102538,PRINCE GEORGES HOSPITAL CENTER,233
-75.59870211,38.362125,PENINSULA REGIONAL MEDICAL CENTER,281
-70.71374836,44.04613866,BRIDGTON HOSPITAL,25
-67.47585524,44.71396912,DOWN EAST COMMUNITY HOSPITAL,25
-68.75077719,44.80866031,EASTERN MAINE MEDICAL CENTER,411
-70.76710608,43.4484505,HENRIETTA D GOODALL HOSPITAL,49
-69.78044589,44.362584,MAINEGENERAL MEDICAL CENTER,287
-69.37076945,44.79000649,SEBASTICOOK VALLEY HOSPITAL,25
-70.53240982,44.21016533,STEPHENS MEMORIAL HOSPITAL,50
-83.9243996,43.59983675,MCLAREN BAY REGIONAL,20
-83.05919812,42.35572215,JOHN D. DINGELL VA MEDICAL CENTER,-999
-83.71464059,42.28669332,VA ANN ARBOR HEALTHCARE SYSTEM,-999
-84.26039599,43.63523609,MIDMICHIGAN MEDICAL CENTER-MIDLAND,308
-82.89690283,42.58733593,MCLAREN MACOMB,288
-82.9882836,42.47954313,HENRY FORD MACOMB HOSPITAL-WARREN CAMPUS,203
-82.96067777,42.6148753,HENRY FORD MACOMB HOSPITAL,433
-84.53534188,42.73409871,EDWARD W SPARROW HOSPITAL,638
-83.73280319,43.0137579,MCLAREN FLINT,350
-83.64226092,42.8924548,GENESYS REGIONAL MEDICAL CENTER - HEALTH PARK,410
-83.70495639,43.0211754,HURLEY MEDICAL CENTER,383
-86.11403928,42.77490044,HOLLAND COMMUNITY HOSPITAL,173
-85.9877138,42.82129651,SPECTRUM HEALTH ZEELAND COMMUNITY HOSPITAL,57
-83.30952299,42.63458412,PONTIAC GENERAL HOSPITAL,336
-83.27675876,42.61500854,ST JOSEPH MERCY OAKLAND,410
-83.19256744,42.51501119,BEAUMONT HOSPITAL ROYAL OAK,1070
-83.32365014,42.44634003,BEAUMONT HOSPITAL FARMINGTON HILLS,305
-83.40703925,42.53867318,HENRY FORD WEST BLOOMFIELD HOSPITAL,191
-83.49909107,42.59261483,HURON VALLEY-SINAI HOSPITAL,153
-83.20513134,42.45777771,PROVIDENCE - PROVIDENCE PARK HOSPITAL,359
-85.56135493,42.30688724,BORGESS MEDICAL CENTER,387
-85.58029135,42.28525759,BRONSON METHODIST HOSPITAL,434
-84.39269313,42.25073477,HENRY FORD ALLEGIANCE HEALTH,325
-84.95677278,42.27373252,OAKLAWN HOSPITAL,77
-86.26286697,42.39131526,BRONSON SOUTH HAVEN HOSPITAL,49
-85.85637031,42.5199662,ALLEGAN GENERAL HOSPITAL,25
-82.42962962,42.98687104,MCLAREN PORT HURON,186
-83.93866061,43.42402827,ST MARY'S OF MICHIGAN MEDICAL CENTER,268
-83.36440513,42.27303279,BEAUMONT HOSPITAL WAYNE,185
-83.14712731,42.21016131,HENRY FORD WYANDOTTE HOSPITAL,345
-88.55982341,34.9353131,MAGNOLIA REGIONAL HEALTH CENTER,200
-83.27643349,42.23519032,BEAUMONT HOSPITAL TAYLOR,151
-83.05662741,42.35072029,KARMANOS CANCER CENTER,123
-83.32037074,43.06298745,MCLAREN LAPEER REGION,183
-85.66313794,42.95873585,SAINT MARY'S HEALTH CARE,255
-85.66574667,42.96966919,SPECTRUM HEALTH - BUTTERWORTH CAMPUS,852
-88.58704293,47.139819,UP HEALTH SYSTEM PORTAGE,36
-87.09600401,45.74256639,ST FRANCIS HOSPITAL,25
-87.40082366,46.55426642,UP HEALTH SYSTEM - MARQUETTE,264
-85.64163592,44.76097816,MUNSON MEDICAL CENTER,377
-84.70701473,44.66809705,MUNSON HEALTHCARE GRAYLING,71
-92.09327487,46.79311653,ESSENTIA HEALTH DULUTH,165
-95.43934259,44.0456081,SANFORD WESTBROOK MEDICAL CTR,8
-92.18274821,38.57924483,ST. MARY'S HEALTH CENTER,134
-94.23792638,39.36294827,EXCELSIOR SPRINGS HOSPITAL,105
-94.55713285,39.01038701,SELECT SPECIALTY HOSPITAL - WESTERN MISSOURI,34
-94.87638893,40.32628433,SSM HEALTH ST. FRANCIS HOSPITAL,81
-90.31089581,38.63309604,SSM HEALTH ST. MARY'S HOSPITAL ST LOUIS,492
-90.43988609,37.80025437,MINERAL AREA REGIONAL MEDICAL CENTER,98
-90.22781419,38.5906005,ST. ALEXIUS HOSPITAL - JEFFERSON CAMPUS,-999
-90.22861449,38.58352594,ST. ALEXIUS HOSPITAL - BROADWAY CAMPUS,190
-90.2888104,38.63023244,ST. ALEXIUS HOSPITAL - FOREST PARK CAMPUS,527
-90.24035661,38.61560143,SSM HEALTH ST. LOUIS UNIVERSITY HOSPITAL - SOUTH CAMPUS,12
-91.45053843,39.71061214,HANNIBAL REGIONAL HOSPITAL,99
-90.30293138,37.55887414,MADISON MEDICAL CENTER,144
-92.63394624,37.68127753,MERCY HOSPITAL LEBANON,58
-91.87761104,39.17229271,SSM HEALTH ST. MARY'S HOSPITAL AUDRAIN,88
-92.41365616,39.42527118,MOBERLY REGIONAL MEDICAL CENTER,100
-93.54575403,39.80083694,HEDRICK MEDICAL CENTER,25
-93.0676931,39.77460335,GENERAL JOHN J. PERSHING MEMORIAL HOSPITAL,54
-89.96832374,36.80747959,SOUTHEASTHEALTH CENTER OF STODDARD COUNTY,48
-89.58346268,36.88984248,MISSOURI DELTA MEDICAL CENTER,144
-92.28821141,38.95747363,WOMEN'S AND CHILDREN'S HOSPITAL,-999
-90.39731996,36.75797279,POPLAR BLUFF REGIONAL MEDICAL CENTER - SOUTH,-999
-91.96589736,38.84344424,FULTON MEDICAL CENTER,37
-89.74070983,36.23730747,PEMISCOT COUNTY HEALTH CENTER,167
-93.71010648,36.96981498,MERCY HOSPITAL AURORA,53
-90.41655627,36.77236803,JOHN J. PERSHING VA MEDICAL CENTER,58
-90.23124854,38.64238456,VA MEDICAL CENTER - JOHN COCHRAN DIVISION,356
-94.57288161,39.0842537,TRUMAN MEDICAL CENTER - HOSPITAL HILL 2 CENTER,199
-89.99816568,34.96986475,BAPTIST MEMORIAL HOSPITAL - DESOTO,339
-89.32959247,31.31857979,FORREST GENERAL HOSPITAL,512
-89.31837329,33.8708532,BAPTIST MEMORIAL HOSPITAL - CALHOUN,25
-90.70841447,33.74891062,BOLIVAR MEDICAL CENTER,165
-91.06758723,31.09032033,FIELD MEMORIAL COMMUNITY HOSPITAL,25
-90.55221628,34.19596032,MERIT HEALTH NORTHWEST MISSISSIPPI,181
-88.72595896,32.03053361,H. C. WATKINS MEMORIAL HOSPITAL,25
-90.40038755,31.86934684,HARDY WILSON MEMORIAL HOSPITAL,25
-89.41665948,34.78709887,ALLIANCE HEALTHCARE SYSTEM,40
-89.57281789,33.44138187,KILMICHAEL HOSPITAL,19
-89.73855166,33.4909256,TYLER HOLMES MEMORIAL HOSPITAL,25
-88.71644811,34.24195934,NORTH MS MEDICAL CENTER,650
-90.45781796,31.58916309,KING'S DAUGHTERS MEDICAL CENTER,99
-91.03480768,33.41066929,DELTA REGIONAL MEDICAL CENTER,227
-88.56613194,34.65778485,BAPTIST MEMORIAL HOSPITAL-BOONEVILLE,114
-88.93772537,31.34633998,PERRY COUNTY GENERAL HOSPITAL,22
-89.72902186,31.87118017,MAGEE GENERAL HOSPITAL,64
-90.88455527,32.90473853,SHARKEY-ISSAQUENA COMMUNITY HOSPITAL,29
-82.80364866,27.91414749,LARGO MEDICAL CENTER,256
-90.03073131,33.11168955,HOLMES COUNTY HOSPITAL & CLINICS,25
-91.0680515,31.70499058,JEFFERSON COUNTY HOSPITAL,30
-89.1407941,31.68495223,SOUTH CENTRAL REGIONAL MEDICAL CENTER,285
-90.25451918,32.28776853,MERIT HEALTH CENTRAL,319
